# DAC port 1 set to 1.0 V
# DMM: Agilent 34401A, 6 NPLC
# Start: 2026-06-21T23:47:35.183073
# time_s	voltage_V
0.387294	1.000048400
0.739338	1.000048800
1.091166	1.000047900
1.442550	1.000047400
1.793233	1.000048300
2.144561	1.000046800
2.496213	1.000047600
2.848533	1.000046700
3.200096	1.000047400
3.550200	1.000046200
3.899245	1.000045500
4.249195	1.000046600
4.599717	1.000046400
4.950655	1.000047600
5.301629	1.000047200
5.652636	1.000046800
6.003734	1.000045900
6.355323	1.000046300
6.707456	1.000046200
7.057657	1.000047000
7.409003	1.000045600
7.760528	1.000046300
8.112099	1.000045500
8.463377	1.000045800
8.815445	1.000045400
9.165833	1.000047800
9.515827	1.000046700
9.866849	1.000046400
10.217503	1.000045900
10.569020	1.000045000
10.919299	1.000043700
11.270455	1.000046400
11.621347	1.000045800
11.972151	1.000045600
12.323725	1.000045000
12.674932	1.000046200
13.026479	1.000045600
13.377082	1.000045000
13.728849	1.000045800
14.080667	1.000045100
14.432341	1.000046400
14.783594	1.000046000
15.134619	1.000046600
15.485639	1.000045900
15.836696	1.000046800
16.187589	1.000046700
16.538798	1.000045900
16.890959	1.000045800
17.242753	1.000045200
17.594325	1.000046000
17.945444	1.000046600
18.296530	1.000045600
18.647811	1.000045900
18.997947	1.000046400
19.347853	1.000045800
19.699450	1.000045800
20.050102	1.000046600
20.401879	1.000046700
20.753112	1.000046600
21.105464	1.000045800
21.455393	1.000047400
21.805496	1.000044900
22.157464	1.000045800
22.509476	1.000046200
22.860975	1.000047000
23.212354	1.000046200
23.562308	1.000046000
23.912511	1.000046400
24.262205	1.000047400
24.613398	1.000046000
24.965763	1.000045900
25.315919	1.000044600
25.665198	1.000045800
26.014950	1.000045800
26.366161	1.000045000
26.716732	1.000045100
27.068600	1.000046200
27.419527	1.000045200
27.771078	1.000045100
28.121532	1.000045500
28.472083	1.000046000
28.822772	1.000046000
29.175307	1.000045000
29.527241	1.000044700
29.879344	1.000046600
30.231355	1.000045200
30.582139	1.000046600
30.933784	1.000046000
31.284767	1.000046600
31.635262	1.000045500
31.985971	1.000046300
32.336747	1.000046700
32.688024	1.000045900
33.039737	1.000046700
33.391454	1.000045400
33.741859	1.000046400
34.093638	1.000045600
34.445572	1.000045100
34.796976	1.000044700
35.147757	1.000045400
35.497189	1.000045000
35.847943	1.000045400
36.199060	1.000045100
36.549908	1.000045000
36.900771	1.000045500
37.251520	1.000044900
37.602930	1.000045800
37.954561	1.000045400
38.306645	1.000046000
38.657658	1.000046300
39.009138	1.000045900
39.360498	1.000045600
39.712093	1.000044600
40.063523	1.000045100
40.414844	1.000046000
40.764857	1.000046300
41.115113	1.000045600
41.467084	1.000045800
41.818047	1.000046800
42.169247	1.000046400
42.519403	1.000045000
42.869358	1.000045800
43.218810	1.000044500
43.568830	1.000046600
43.919867	1.000045200
44.270353	1.000046000
44.621817	1.000045100
44.973789	1.000045000
45.325104	1.000045400
45.676712	1.000045100
46.028422	1.000044900
46.379208	1.000045000
46.729787	1.000045000
47.081439	1.000046300
47.432749	1.000045100
47.783439	1.000044200
48.132859	1.000045000
48.482238	1.000044200
48.833229	1.000044300
49.183875	1.000046000
49.535097	1.000044900
49.886119	1.000045200
50.236952	1.000045000
50.587765	1.000045000
50.938972	1.000044200
51.291251	1.000045000
51.641982	1.000047100
51.993083	1.000046000
52.344694	1.000047600
52.696143	1.000047600
53.047227	1.000047900
53.399035	1.000047100
53.748540	1.000046300
54.098767	1.000048300
54.449527	1.000047200
54.800792	1.000047400
55.151864	1.000047800
55.502921	1.000045800
55.854582	1.000046400
56.205221	1.000045900
56.556166	1.000045200
56.907785	1.000046800
57.259976	1.000045900
57.611249	1.000047600
57.961120	1.000045500
58.312069	1.000044900
58.662409	1.000046200
59.012945	1.000045800
59.364221	1.000045200
59.715232	1.000045800
60.067041	1.000045200
